anime_id,name,score,genres,type,episodes,aired_start,premiered,status,studios,source,rating,rank,popularity,favorites,scored_by
38804,Kiratto Pri☆chan Season 2,7.48,"Comedy, Slice of Life",TV,51,2019,spring 2019,Finished,Tatsunoko Production,Game,PG,1761,9711,29,720
3091,xxxHOLiC◆Kei,8.21,"Comedy, Drama, Mystery, Supernatural",TV,13,2008,spring 2008,Finished,Production I.G,Manga,PG-13,331,1516,590,64500
3092,Junjou Romantica,7.5,"Boys Love, Comedy, Drama, Romance",TV,12,2008,spring 2008,Finished,Studio Deen,Manga,PG-13,1709,904,4395,141842
23409,Duel Masters VS,5.69,"Action, Adventure, Comedy, Fantasy",TV,49,2014,spring 2014,Finished,Ascension,Original,PG-13,10106,12111,0,283
23421,Re:␣Hamatora,7.35,"Action, Mystery, Supernatural",TV,12,2014,summer 2014,Finished,Lerche,Mixed media,R,2289,1321,411,76983
38790,Itai no wa Iya nanode Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,7.54,"Action, Adventure, Comedy, Fantasy",TV,12,2020,winter 2020,Finished,SILVER LINK.,Light novel,PG-13,1601,410,3562,278559
3099,Juusenshi Gulkeeva,6.33,"Action, Fantasy",TV,26,1995,spring 1995,Finished,Sunrise,Original,PG-13,7216,10438,0,457
3101,F-Zero: Falcon Densetsu,6.47,"Action, Adventure, Sci-Fi",TV,51,2003,fall 2003,Finished,Ashi Productions,Game,PG,6519,6279,62,2645
38787,Senryuu Shoujo,7.38,"Comedy, Slice of Life",TV,12,2019,spring 2019,Finished,Connect,4-koma manga,PG-13,2163,1230,463,77187
3104,Geisters: Fractions of the Earth,5.58,"Action, Sci-Fi",TV,26,2001,fall 2001,Finished,Plum,Original,PG-13,10515,11120,1,258
38778,Midara na Ao-chan wa Benkyou ga Dekinai,6.72,"Comedy, Romance, Ecchi",TV,12,2019,spring 2019,Finished,SILVER LINK.,Manga,PG-13,5232,852,575,129319
23433,Shin Strange+,6.2,"Comedy, Slice of Life",TV,12,2014,summer 2014,Finished,Seven,Manga,PG-13,7900,5251,7,6460
38767,Cinderella Girls Gekijou: Climax Season,6.44,"Comedy, Slice of Life",TV,13,2019,spring 2019,Finished,"Gathering, Lesprit",4-koma manga,PG-13,6660,8357,3,1604
3112,Papillon Rose,4.49,"Comedy, Ecchi",TV,6,2006,winter 2006,Finished,Studio Kelmadick,Other,R+,12470,8494,4,1156
38759,Sewayaki Kitsune no Senko-san,7.33,"Slice of Life, Supernatural",TV,12,2019,spring 2019,Finished,Doga Kobo,Web manga,PG-13,2377,648,2156,168297
3114,Chiisana Kyojin Microman,6.66,"Action, Adventure, Comedy, Sci-Fi",TV,52,1999,winter 1999,Finished,Pierrot,Other,G,5513,12019,3,261
38753,Araburu Kisetsu no Otome-domo yo.,7.34,"Comedy, Drama, Romance",TV,12,2019,summer 2019,Finished,Lay-duce,Manga,PG-13,2312,683,1521,145454
3116,Dash! Yonkurou,6.92,"Action, Sports",TV,25,1989,fall 1989,Finished,Aubec,Manga,G,4309,10512,9,972
3125,Tokimeki Tonight,7.13,"Comedy, Fantasy, Romance",TV,34,1982,fall 1982,Finished,Group TAC,Manga,PG,3374,6263,45,2360
3213,Ganbare Genki,7.47,"Action, Comedy, Sports",TV,35,1980,summer 1980,Finished,Toei Animation,Manga,PG-13,1802,9738,20,693
9768,Shima Shima Tora no Shimajirou,6.03,"Adventure, Comedy, Fantasy",TV,726,1993,winter 1994,Finished,Studio Kikan,Original,G,8709,13010,2,269
23787,Hi☆sCoool! SeHa Girls,6.48,Comedy,TV,13,2014,fall 2014,Finished,TMS Entertainment,Other,PG-13,6473,5675,47,5164
9712,Maria†Holic Alive,6.95,"Comedy, Girls Love",TV,12,2011,spring 2011,Finished,Shaft,Manga,PG-13,4191,2534,70,29001
3290,Vampiyan Kids,5.91,"Comedy, Fantasy",TV,23,2001,fall 2001,Finished,Production I.G,Original,G,9260,12446,2,189
38472,Isekai Quartet,7.39,"Comedy, Fantasy",TV,12,2019,spring 2019,Finished,Studio PuYUKAI,Original,PG-13,2133,580,1007,208214
24075,Persona 4 the Golden Animation,6.62,"Adventure, Mystery, Sci-Fi, Supernatural",TV,12,2014,summer 2014,Finished,A-1 Pictures,Game,PG-13,5751,2090,150,39544
3295,Yatterman,6.48,"Adventure, Comedy",TV,60,2008,winter 2008,Finished,Tatsunoko Production,Original,G,6504,8251,7,1316
3297,Aria the Origination,8.48,"Fantasy, Sci-Fi, Slice of Life",TV,13,2008,winter 2008,Finished,Hal Film Maker,Manga,G,133,1659,4041,30786
3298,Hatenkou Yuugi,7.11,"Adventure, Comedy, Drama, Fantasy, Romance",TV,10,2008,winter 2008,Finished,Studio Deen,Manga,PG-13,3485,3430,169,15843
3299,H2O: Footprints in the Sand,7.0,Romance,TV,12,2008,winter 2008,Finished,Zexcs,Visual novel,PG-13,4010,2001,380,47242
9693,Moshidora,6.88,"Drama, Sports",TV,10,2011,spring 2011,Finished,Production I.G,Novel,PG-13,4466,4421,20,8840
3305,Muteki Koujin Daitarn 3,7.15,Sci-Fi,TV,40,1978,summer 1978,Finished,Sunrise,Original,PG,3282,8897,11,1234
38449,Choujigen Kakumei Anime: Dimension High School,5.1,Fantasy,TV,11,2019,winter 2019,Finished,Asmik Ace,Original,PG-13,11777,6175,16,2869
38440,Shikizakura,5.82,"Action, Drama, Sci-Fi",TV,12,2021,fall 2021,Finished,Sublimation,Original,PG-13,9618,4955,50,3116
24133,Taimadou Gakuen 35 Shiken Shoutai,6.82,"Action, Fantasy, Romance, Ecchi",TV,12,2015,fall 2015,Finished,SILVER LINK.,Light novel,R,4755,733,471,144437
3312,Dr. Slump,6.97,"Comedy, Sci-Fi, Slice of Life",TV,74,1997,fall 1997,Finished,Toei Animation,Manga,PG-13,4115,4841,46,7326
3313,Montana Jones,6.78,"Adventure, Comedy, Mystery",TV,52,1994,spring 1994,Finished,Studio Junio,Original,G,4944,10805,5,668
3315,Kikou Keisatsu Metal Jack,6.37,"Action, Sci-Fi",TV,37,1991,spring 1991,Finished,Sunrise,Original,PG-13,7007,11739,1,252
3317,Uchuusen Sagittarius,7.42,"Adventure, Sci-Fi",TV,77,1986,winter 1986,Finished,Nippon Animation,Picture book,PG,2000,11283,16,537
24135,Nobunaga Concerto,7.54,"Comedy, Romance",TV,10,2014,summer 2014,Finished,Fuji TV,Manga,PG-13,1578,2701,294,22700
3322,Wagaya no Oinari-sama.,7.19,"Comedy, Fantasy",TV,24,2008,spring 2008,Finished,Zexcs,Light novel,PG-13,3071,3681,81,11826
3325,Yuusha Exkaiser,6.67,"Action, Sci-Fi",TV,48,1990,winter 1990,Finished,Sunrise,Original,G,5478,9711,9,737
9656,Kimi ni Todoke 2nd Season,7.98,"Drama, Romance",TV,12,2011,winter 2011,Finished,Production I.G,Manga,PG-13,609,456,1592,260255
3327,Giant Gorg,7.22,"Action, Adventure, Sci-Fi",TV,26,1984,spring 1984,Finished,Sunrise,Original,PG-13,2933,7450,27,1254
38416,Arad: Gyakuten no Wa,5.82,"Action, Adventure, Comedy, Fantasy",TV,13,2020,summer 2020,Finished,LIDENFILMS,Game,PG-13,9595,10683,11,158
3332,Stop!! Hibari-kun!,7.02,Comedy,TV,35,1983,spring 1983,Finished,Toei Animation,Manga,R+,3919,6104,64,1853
24211,Orenchi no Furo Jijou,6.96,"Comedy, Fantasy",TV,13,2014,fall 2014,Finished,Asahi Production,4-koma manga,PG-13,4149,1814,390,56828
3335,Haikara-san ga Tooru,7.2,"Drama, Romance, Slice of Life",TV,42,1978,summer 1978,Finished,Nippon Animation,Manga,PG-13,3020,7358,20,880
3342,Mnemosyne: Mnemosyne no Musume-tachi,7.26,"Action, Girls Love, Horror, Sci-Fi, Supernatural",TV,6,2008,winter 2008,Finished,Xebec,Original,R+,2739,1234,1114,71546
3345,Mikan Enikki,7.16,"Comedy, Romance, Slice of Life",TV,30,1992,fall 1992,Finished,Nippon Animation,Manga,G,3252,9481,26,822
3349,Kiddy GiRL-AND,6.84,"Action, Comedy, Sci-Fi",TV,24,2009,fall 2009,Finished,Satelight,Original,PG-13,4667,4839,33,6197
38474,Yuru Camp△ Season 2,8.53,Slice of Life,TV,13,2021,winter 2021,Finished,C-Station,Manga,PG-13,112,1088,2909,85887
38476,Heya Camp△,7.32,Slice of Life,TV,12,2020,winter 2020,Finished,C-Station,Manga,PG-13,2423,2033,127,41468
3281,Kinnikuman: Kinnikusei Oui Soudatsu-hen,6.98,"Action, Comedy, Sports",TV,46,1991,fall 1991,Finished,Toei Animation,Manga,PG-13,4068,9022,20,1186
38480,Toaru Kagaku no Accelerator,7.21,"Action, Fantasy, Sci-Fi",TV,12,2019,summer 2019,Finished,J.C.Staff,Manga,R,2974,1003,888,93141
38619,Joshikousei no Mudazukai,7.71,Comedy,TV,12,2019,summer 2019,Finished,Passione,Web manga,PG-13,1115,1766,662,45384
38610,Tejina-senpai,6.41,"Comedy, Ecchi",TV,12,2019,summer 2019,Finished,LIDENFILMS,Manga,PG-13,6798,842,456,123652
9756,Mahou Shoujo Madoka★Magica,8.36,"Award Winning, Drama, Suspense",TV,12,2011,winter 2011,Finished,Shaft,Original,PG-13,198,101,52582,723489
3225,Minami-ke Okawari,7.33,"Comedy, Slice of Life",TV,13,2008,winter 2008,Finished,asread.,Manga,PG-13,2363,2391,49,39689
3226,Major S4,8.19,Sports,TV,26,2008,winter 2008,Finished,SynergySP,Manga,PG-13,362,2559,196,39644
3228,Zoku Sayonara Zetsubou Sensei,7.9,Comedy,TV,13,2008,winter 2008,Finished,Shaft,Manga,R,729,1604,492,58351
3229,Kimi ga Aruji de Shitsuji ga Ore de,7.11,"Comedy, Romance, Ecchi",TV,13,2008,winter 2008,Finished,A.C.G.T.,Visual novel,R+,3489,1746,227,53186
3230,Druaga no Tou: The Aegis of Uruk,7.13,"Adventure, Comedy, Fantasy",TV,12,2008,spring 2008,Finished,Gonzo,Game,PG-13,3392,1739,206,50652
3231,Gunslinger Girl: Il Teatrino,7.13,"Action, Drama, Sci-Fi",TV,13,2008,winter 2008,Finished,Artland,Manga,R,3396,2650,111,27482
38578,Star☆Twinkle Precure,7.53,"Action, Fantasy",TV,49,2019,winter 2019,Finished,Toei Animation,Original,G,1630,5847,166,3548
38573,Tsuujou Kougeki ga Zentai Kougeki de Ni-kai Kougeki no Okaasan wa Suki desu ka?,5.55,"Adventure, Comedy, Fantasy, Ecchi",TV,12,2019,summer 2019,Finished,J.C.Staff,Light novel,R+,10627,826,461,119584
38572,Assassins Pride,5.93,Fantasy,TV,12,2019,fall 2019,Finished,EMT Squared,Light novel,PG-13,9134,664,750,165058
9750,Itsuka Tenma no Kuro Usagi,6.52,"Comedy, Romance, Supernatural, Ecchi",TV,12,2011,summer 2011,Finished,Zexcs,Light novel,R+,6290,1594,212,57959
23847,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku,8.21,"Comedy, Romance",TV,13,2015,spring 2015,Finished,feel.,Light novel,PG-13,332,140,15731,658913
38408,Boku no Hero Academia 4th Season,7.91,Action,TV,25,2019,fall 2019,Finished,Bones,Manga,PG-13,707,54,8217,1020099
38555,Otome Game no Hametsu Flag shika Nai Akuyaku Reijou ni Tensei shiteshimatta...,7.47,"Comedy, Fantasy, Romance",TV,12,2020,spring 2020,Finished,SILVER LINK.,Light novel,PG-13,1817,508,2819,226951
38544,Egao no Daika,6.03,"Action, Drama, Fantasy, Sci-Fi",TV,12,2019,winter 2019,Finished,Tatsunoko Production,Original,PG-13,8687,3444,43,13116
23897,Lovely Movie: Itoshi no Muco,6.33,Slice of Life,TV,20,2013,summer 2013,Finished,Doga Kobo,Manga,PG,7220,11553,0,312
23901,Lovely Movie: Itoshi no Muco Season 2,6.15,Slice of Life,TV,22,2014,spring 2014,Finished,Doga Kobo,Manga,PG,8114,12910,0,186
38529,Rifle Is Beautiful,6.18,"Comedy, Sports",TV,12,2019,fall 2019,Finished,Studio 3Hz,4-koma manga,PG-13,7986,3427,37,10974
9736,Astarotte no Omocha!,6.5,"Comedy, Fantasy, Romance, Ecchi",TV,12,2011,spring 2011,Finished,Diomedéa,Manga,PG-13,6369,1485,232,67988
38524,Shingeki no Kyojin Season 3 Part 2,9.05,"Action, Drama",TV,10,2019,spring 2019,Finished,Wit Studio,Manga,R,6,24,55245,1471825
23945,Majimoji Rurumo,6.83,"Comedy, Fantasy, Ecchi",TV,12,2014,summer 2014,Finished,J.C.Staff,Manga,PG-13,4725,2362,84,31021
3270,IGPX: Immortal Grand Prix (2005),7.07,"Action, Drama, Sci-Fi",TV,13,2005,fall 2005,Finished,Production I.G,Original,PG-13,3664,4591,83,8323
3271,Bakutou Sengen Daigunder,6.71,"Adventure, Sci-Fi",TV,39,2002,spring 2002,Finished,"Nippon Animation, Brain's Base",Original,PG,5271,9343,16,1630
3272,Kinnikuman,7.29,"Adventure, Comedy, Sports",TV,137,1983,spring 1983,Finished,Toei Animation,Manga,PG-13,2564,5655,83,3678
24011,Lance N' Masques,5.49,Fantasy,TV,12,2015,fall 2015,Finished,Studio Gokumi,Light novel,PG-13,10807,2934,19,20835
24031,Denki-gai no Honya-san,7.19,Comedy,TV,12,2014,fall 2014,Finished,Shin-Ei Animation,Manga,PG-13,3083,1628,276,51739
38483,Ore wo Suki nano wa Omae dake ka yo,7.32,"Comedy, Romance",TV,12,2019,fall 2019,Finished,Connect,Light novel,PG-13,2437,479,2204,232554
38481,Toaru Kagaku no Railgun T,8.17,"Action, Fantasy, Sci-Fi",TV,25,2020,winter 2020,Finished,J.C.Staff,Manga,R,378,1028,3220,87124
38549,TV Yarou Nanaana,6.29,"Adventure, Comedy",TV,24,2018,spring 2018,Finished,Studio Crocodile,Original,PG-13,7431,10890,9,781
3579,Getter Robo,6.77,"Action, Sci-Fi",TV,51,1974,spring 1974,Finished,Toei Animation,Manga,PG-13,4986,6715,21,1912
37952,Shoumetsu Toshi,5.47,"Action, Adventure, Drama, Fantasy, Mystery",TV,12,2019,spring 2019,Finished,Madhouse,Game,PG-13,10867,2519,54,19360
37940,Yatogame-chan Kansatsu Nikki,6.25,"Comedy, Slice of Life",TV,12,2019,spring 2019,Finished,"Creators in Pack, Saetta",4-koma manga,PG-13,7637,3753,13,13214
3932,Magnerobo Ga-Keen,6.13,"Action, Sci-Fi",TV,39,1976,fall 1976,Finished,Toei Animation,Original,PG-13,8198,11935,0,336
37345,Plunderer,6.62,"Action, Fantasy, Romance, Ecchi",TV,24,2020,winter 2020,Finished,Geek Toys,Manga,PG-13,5751,536,1399,168812
3936,Personal Computer Travel Tanteidan,6.0,"Adventure, Sci-Fi",TV,26,1983,spring 1983,Finished,Tatsunoko Production,Original,PG,8842,12006,3,408
37338,Chuukan Kanriroku Tonegawa,7.17,"Comedy, Drama",TV,24,2018,summer 2018,Finished,Madhouse,Manga,PG-13,3179,3306,112,13325
37328,Oshiete Mahou no Pendulum: Rilu Rilu Fairilu,6.56,"Fantasy, Slice of Life",TV,26,2018,summer 2018,Finished,Studio Deen,Original,G,6045,12219,3,185
37324,Youkai Watch: Shadow Side,6.6,"Comedy, Supernatural",TV,49,2018,spring 2018,Finished,OLM,Game,G,5853,10005,16,753
26085,Military!,5.78,"Comedy, Slice of Life, Ecchi",TV,12,2015,winter 2015,Finished,Creators in Pack,4-koma manga,PG-13,9775,3220,51,18755
26165,Yuri Kuma Arashi,7.04,"Drama, Fantasy, Girls Love",TV,12,2015,winter 2015,Finished,SILVER LINK.,Original,R,3793,1943,729,33726
3947,Jarinko Chie (TV),6.82,"Comedy, Drama",TV,64,1981,fall 1981,Finished,Tokyo Movie Shinsha,Manga,G,4784,11820,2,291
26243,Owari no Seraph,7.49,"Action, Drama, Supernatural",TV,12,2015,spring 2015,Finished,Wit Studio,Manga,R,1755,94,13330,697841
37302,Kemurikusa (TV),7.06,"Fantasy, Sci-Fi",TV,12,2019,winter 2019,Finished,Yaoyorozu,Original,PG-13,3690,3810,132,9593
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,7.29,"Comedy, Romance",TV,13,2014,fall 2014,Finished,Seven,4-koma manga,PG-13,2551,643,814,180960
26351,Nagato Yuki-chan no Shoushitsu,6.72,"Comedy, Romance",TV,16,2015,spring 2015,Finished,Satelight,Manga,PG-13,5237,1561,300,52278
3958,Kannagi,7.28,"Comedy, Supernatural",TV,13,2008,fall 2008,Finished,A-1 Pictures,Manga,PG-13,2622,1319,376,67766
26395,Teekyuu 4,6.66,Comedy,TV,12,2015,spring 2015,Finished,Millepensee,Manga,PG-13,5554,4399,17,12170
26441,Junketsu no Maria,7.12,"Comedy, Fantasy, Romance",TV,12,2015,winter 2015,Finished,Production I.G,Manga,R,3468,1431,232,63838
37283,Beyblade Burst Chouzetsu,6.51,"Action, Adventure, Sci-Fi, Sports",TV,51,2018,spring 2018,Finished,OLM,Manga,PG,6299,5270,84,7909
26443,Triage X,6.32,"Action, Adventure, Ecchi",TV,10,2015,spring 2015,Finished,Xebec,Manga,R+,7251,1368,287,63513
9181,Motto To LOVE-Ru,7.28,"Comedy, Sci-Fi, Ecchi",TV,12,2010,fall 2010,Finished,Xebec,Manga,PG-13,2634,673,977,186657
37268,Z/X: Code Reunion,5.78,"Fantasy, Sci-Fi",TV,12,2019,fall 2019,Finished,Passione,Card game,PG-13,9749,5365,21,3303
9175,Tsuruhime Ja!,5.76,"Comedy, Slice of Life",TV,49,1990,winter 1990,Finished,Madhouse,Manga,G,9856,14530,0,196
3972,Yu☆Gi☆Oh! 5D's,7.44,Action,TV,154,2008,spring 2008,Finished,Gallop,Manga,PG-13,1937,1538,1515,79526
37259,Hanebado!,6.85,Sports,TV,13,2018,summer 2018,Finished,LIDENFILMS,Manga,PG-13,4641,1408,355,72581
3974,Tetsuwan Birdy Decode,7.42,"Action, Comedy, Sci-Fi",TV,13,2008,summer 2008,Finished,A-1 Pictures,Manga,PG-13,1995,2014,386,34349
3975,Uchi no 3 Shimai,6.2,"Comedy, Slice of Life",TV,102,2008,spring 2008,Finished,"Toei Animation, Daewon Media",Other,G,7857,13591,1,154
37258,Omae wa Mada Gunma wo Shiranai,5.24,Comedy,TV,12,2018,spring 2018,Finished,Asahi Production,Web manga,PG-13,11510,5301,2,5239
37254,Last Period: Owarinaki Rasen no Monogatari,6.37,"Action, Adventure, Comedy, Fantasy",TV,12,2018,spring 2018,Finished,J.C.Staff,Game,PG-13,7012,3388,28,10950
26453,Tribe Cool Crew,6.91,Sports,TV,50,2014,fall 2014,Finished,"Sunrise, Bandai Namco Pictures",Original,PG,4355,8103,32,1815
37245,Gundam Build Divers,6.3,"Action, Sci-Fi",TV,25,2018,spring 2018,Finished,Sunrise,Original,G,7387,3840,51,12807
9241,Super Robot Taisen OG: The Inspector,7.21,"Action, Sci-Fi",TV,26,2010,fall 2010,Finished,Asahi Production,Game,PG-13,2970,6138,42,3524
37232,Merc Storia: Mukiryoku no Shounen to Bin no Naka no Shoujo,6.52,"Action, Adventure, Fantasy",TV,12,2018,fall 2018,Finished,Encourage Films,Game,PG-13,6233,3800,47,9009
37347,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II,7.23,"Action, Adventure, Fantasy",TV,12,2019,summer 2019,Finished,J.C.Staff,Light novel,PG-13,2871,226,2031,444053
3927,Kidou Senshi Gundam 00 Second Season,8.08,"Action, Drama, Sci-Fi",TV,25,2008,fall 2008,Finished,Sunrise,Original,R,479,1453,1365,91787
3874,Ashita e Free Kick,6.41,Sports,TV,52,1992,spring 1992,Finished,Production Reed,Original,PG-13,6807,10412,5,736
3875,Mahoutsukai Sally 2,6.54,Comedy,TV,88,1989,fall 1989,Finished,Toei Animation,Manga,G,6138,11267,4,581
3876,Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,6.03,"Adventure, Fantasy",TV,26,1980,winter 1980,Finished,Toei Animation,Other,G,8698,12246,2,253
3877,Sasurai no Shoujo Nell,6.32,Adventure,TV,26,1979,fall 1979,Finished,DAX Production,Novel,G,7301,11162,1,380
37450,Seishun Buta Yarou wa Bunny Girl Senpai no Yume wo Minai,8.24,"Drama, Romance, Supernatural",TV,13,2018,fall 2018,Finished,CloverWorks,Light novel,PG-13,308,52,44977,1041646
3879,Paris no Isabelle,5.53,Drama,TV,13,1979,spring 1979,Finished,DAX Production,Original,G,10674,11825,3,331
37448,Ladyspo,3.06,"Action, Comedy, Sci-Fi",TV,12,2018,spring 2018,Finished,Brio Animation,Original,PG-13,12684,8519,4,1141
37447,Karakuri Circus,7.14,"Action, Adventure, Drama, Mystery",TV,36,2018,fall 2018,Finished,Studio VOLN,Manga,PG-13,3337,1645,581,36068
37446,Hyakuren no Haou to Seiyaku no Valkyria,5.69,Fantasy,TV,12,2018,summer 2018,Finished,EMT Squared,Light novel,PG-13,10107,1196,307,87063
37438,Ingress the Animation,6.28,"Action, Mystery, Sci-Fi",TV,11,2018,fall 2018,Finished,Craftar Studios,Game,R,7517,3918,35,8552
37436,Revisions,6.03,"Action, Sci-Fi",TV,12,2019,winter 2019,Finished,Shirogumi,Original,PG-13,8706,2574,77,19348
37435,Carole & Tuesday,7.87,"Drama, Sci-Fi",TV,24,2019,spring 2019,Finished,Bones,Original,PG-13,789,706,2879,138372
37433,Wakaokami wa Shougakusei!,6.6,"Comedy, Slice of Life, Supernatural",TV,24,2018,spring 2018,Finished,"Madhouse, DLE",Novel,G,5849,6978,5,1668
37430,Tensei shitara Slime Datta Ken,8.14,"Action, Adventure, Comedy, Fantasy",TV,24,2018,fall 2018,Finished,8bit,Manga,PG-13,417,89,27810,814336
37426,Sarazanmai,7.49,"Action, Fantasy, Supernatural",TV,11,2019,spring 2019,Finished,"MAPPA, Lapin Track",Original,PG-13,1758,1619,1340,46835
3900,Ougon Bat,6.61,"Action, Sci-Fi",TV,52,1967,spring 1967,Finished,"Dai-Ichi Douga, Dongyang Animation",Novel,PG-13,5767,10085,5,547
37422,Cinderella Girls Gekijou 3rd Season,6.51,"Comedy, Slice of Life",TV,13,2018,summer 2018,Finished,"Gathering, Lesprit",4-koma manga,PG-13,6303,7149,3,2333
3907,Ginga Sengoku Gunyuuden Rai,7.89,"Adventure, Romance, Sci-Fi",TV,52,1994,spring 1994,Finished,E&G Films,Manga,PG-13,747,5114,85,4993
3909,Bikkuriman,6.45,"Comedy, Fantasy",TV,75,1987,fall 1987,Finished,Toei Animation,Other,G,6597,13099,1,221
37403,Ahiru no Sora,7.28,Sports,TV,50,2019,fall 2019,Finished,Diomedéa,Manga,PG-13,2602,1167,827,82915
37395,Zoids Wild,6.22,"Action, Adventure, Comedy, Sci-Fi",TV,50,2018,summer 2018,Finished,OLM,Other,PG,7774,7335,12,1161
37393,"Watashi, Nouryoku wa Heikinchi de tte Itta yo ne!",6.77,"Comedy, Fantasy",TV,12,2019,fall 2019,Finished,Project No.9,Light novel,PG-13,4969,1254,427,91482
37388,Souten no Ken: Regenesis 2nd Season,6.01,Action,TV,12,2018,fall 2018,Finished,Polygon Pictures,Manga,R,8784,8237,5,1501
3915,Time Bokan,6.43,"Adventure, Comedy",TV,61,1975,fall 1975,Finished,Tatsunoko Production,Original,G,6719,9906,2,694
9253,Steins;Gate,9.07,"Drama, Sci-Fi, Suspense",TV,24,2011,spring 2011,Finished,White Fox,Visual novel,PG-13,3,13,182964,1336233
37379,Chihayafuru 3,8.47,"Drama, Sports",TV,24,2019,fall 2019,Finished,Madhouse,Manga,PG-13,138,1568,1458,58389
37374,Pastel Memories,5.13,"Action, Adventure, Sci-Fi",TV,12,2019,winter 2019,Finished,Project No.9,Game,PG-13,11720,4625,18,5278
37368,Shounen Ashibe: Go! Go! Goma-chan 3,5.65,"Comedy, Slice of Life",TV,32,2018,spring 2018,Finished,"Bridge, Husio Studio",4-koma manga,G,10264,13463,2,231
37349,Goblin Slayer,7.42,"Action, Adventure, Fantasy",TV,12,2018,fall 2018,Finished,White Fox,Light novel,R,2013,133,6984,627847
26055,JoJo no Kimyou na Bouken Part 3: Stardust Crusaders 2nd Season,8.44,"Action, Adventure, Supernatural",TV,24,2015,winter 2015,Finished,David Production,Manga,R,152,132,19950,746262
37221,Release the Spyce,6.94,Action,TV,12,2018,fall 2018,Finished,Lay-duce,Original,PG-13,4216,2410,213,24132
37210,Isekai Maou to Shoukan Shoujo no Dorei Majutsu,6.86,"Comedy, Fantasy, Ecchi",TV,12,2018,summer 2018,Finished,Ajia-do,Light novel,PG-13,4585,272,2460,403677
27441,Show By Rock!!,7.04,Comedy,TV,12,2015,spring 2015,Finished,Bones,Game,PG-13,3822,2164,361,26695
37105,Grand Blue,8.43,Comedy,TV,12,2018,summer 2018,Finished,Zero-G,Manga,PG-13,154,243,18468,391686
27655,Aldnoah.Zero Part 2,6.92,"Action, Sci-Fi",TV,12,2015,winter 2015,Finished,"A-1 Pictures, TROYCA",Original,R,4302,731,732,188281
27663,Baby Steps 2nd Season,8.01,Sports,TV,25,2015,spring 2015,Finished,Pierrot,Manga,PG-13,568,2095,310,53405
27687,Oshiri Kajiri Mushi (TV) 3rd Season,5.08,Comedy,TV,10,2014,fall 2014,Finished,Kinema Citrus,Music,G,11808,13815,0,264
37086,Kakegurui××,7.2,"Drama, Mystery",TV,12,2019,winter 2019,Finished,MAPPA,Manga,R,3027,241,1950,442815
4080,Kyou kara Maou! 3rd Series,7.74,"Adventure, Comedy, Fantasy",TV,39,2008,spring 2008,Finished,Studio Deen,Light novel,PG-13,1046,3583,111,13613
4081,Natsume Yuujinchou,8.31,"Drama, Slice of Life, Supernatural",TV,13,2008,summer 2008,Finished,Brain's Base,Manga,PG-13,232,394,15221,179501
